SampleNumber,DCM/Time,DCM/CycleTime,Device/SubDeviceList/Head/Touch/Middle/Sensor/Value,Device/SubDeviceList/HeadPitch/Position/Sensor/Value,Device/SubDeviceList/HeadYaw/Position/Sensor/Value,Device/SubDeviceList/LAnklePitch/Position/Sensor/Value,Device/SubDeviceList/LAnkleRoll/Position/Sensor/Value,Device/SubDeviceList/LElbowRoll/Position/Sensor/Value,Device/SubDeviceList/LElbowYaw/Position/Sensor/Value,Device/SubDeviceList/LHand/Position/Sensor/Value,Device/SubDeviceList/LHipPitch/Position/Sensor/Value,Device/SubDeviceList/LHipRoll/Position/Sensor/Value,Device/SubDeviceList/LHipYawPitch/Position/Sensor/Value,Device/SubDeviceList/LKneePitch/Position/Sensor/Value,Device/SubDeviceList/LShoulderPitch/Position/Sensor/Value,Device/SubDeviceList/LShoulderRoll/Position/Sensor/Value,Device/SubDeviceList/LWristYaw/Position/Sensor/Value,Device/SubDeviceList/RAnklePitch/Position/Sensor/Value,Device/SubDeviceList/RAnkleRoll/Position/Sensor/Value,Device/SubDeviceList/RElbowRoll/Position/Sensor/Value,Device/SubDeviceList/RElbowYaw/Position/Sensor/Value,Device/SubDeviceList/RHand/Position/Sensor/Value,Device/SubDeviceList/RHipPitch/Position/Sensor/Value,Device/SubDeviceList/RHipRoll/Position/Sensor/Value,Device/SubDeviceList/RKneePitch/Position/Sensor/Value,Device/SubDeviceList/RShoulderPitch/Position/Sensor/Value,Device/SubDeviceList/RShoulderRoll/Position/Sensor/Value,Device/SubDeviceList/RWristYaw/Position/Sensor/Value,Device/SubDeviceList/InertialSensor/AccelerometerX/Sensor/Value,Device/SubDeviceList/InertialSensor/AccelerometerY/Sensor/Value,Device/SubDeviceList/InertialSensor/AccelerometerZ/Sensor/Value,Device/SubDeviceList/InertialSensor/GyroscopeX/Sensor/Value,Device/SubDeviceList/InertialSensor/GyroscopeY/Sensor/Value,Device/SubDeviceList/InertialSensor/AngleX/Sensor/Value,Device/SubDeviceList/InertialSensor/AngleY/Sensor/Value,Device/SubDeviceList/LFoot/FSR/FrontLeft/Sensor/Value,Device/SubDeviceList/LFoot/FSR/FrontRight/Sensor/Value,Device/SubDeviceList/LFoot/FSR/RearLeft/Sensor/Value,Device/SubDeviceList/LFoot/FSR/RearRight/Sensor/Value,Device/SubDeviceList/RFoot/FSR/FrontLeft/Sensor/Value,Device/SubDeviceList/RFoot/FSR/FrontRight/Sensor/Value,Device/SubDeviceList/RFoot/FSR/RearLeft/Sensor/Value,Device/SubDeviceList/RFoot/FSR/RearRight/Sensor/Value
79,307184592,11,0.0,-0.0215179920197,-0.00924587249756,-0.200995922089,0.067538022995,-0.770025968552,-1.58312988281,0.0140000581741,-0.24233007431,-0.0919981002808,-0.12881398201,0.464760065079,2.0233039856,0.217786073685,-1.50182819366,-0.00302600860596,0.326783895493,0.754770040512,1.57844412327,0.014799952507,0.00609397888184,-0.312894105911,0.00464391708374,2.02645587921,-0.329851865768,1.52015209198,2.19383788109,0.0862207040191,-11.1416311264,0.00745685119182,0.0396810993552,0.0126554332674,0.114473171532,0.120886087418,0.188613533974,0.575268983841,1.12204658985,0.0,0.0,0.432279825211,0.412365436554
80,307184691,9,0.0,-0.0230519771576,-0.00924587249756,-0.181053876877,0.0475959777832,-0.682588100433,-1.58312988281,0.0140000581741,-0.217786073685,-0.070522069931,-0.12881398201,0.41413807869,2.00796413422,0.217786073685,-1.49876022339,-0.0106959342957,0.303773880005,0.693409919739,1.57844412327,0.014799952507,0.00609397888184,-0.289884090424,0.00464391708374,2.02031993866,-0.312978029251,1.52015209198,2.23215818405,0.383203148842,-10.9979305267,0.0271642431617,0.111852765083,0.015340026468,0.123102016747,0.0616988167167,0.341862112284,0.326760351658,1.36836576462,0.0,0.0,0.508233964443,0.410831660032
81,307184790,10,0.0,-0.0215179920197,-0.00924587249756,-0.159577846527,0.0261199474335,-0.612024068832,-1.58312988281,0.0140000581741,-0.190174102783,-0.0475120544434,-0.130347967148,0.358914136887,1.98342013359,0.217786073685,-1.49722576141,-0.0214340686798,0.279229879379,0.612107992172,1.57844412327,0.014799952507,0.00762796401978,-0.265340089798,0.00464391708374,1.9789018631,-0.305307865143,1.51401603222,2.49082040787,0.229921877384,-11.1416311264,0.0146473860368,0.0940095856786,0.0159150920808,0.129046261311,0.0406337678432,0.432782828808,0.0171127337962,1.41893768311,0.0,0.0,0.437943041325,0.370363414288
82,307184893,10,0.0,-0.0215179920197,-0.00924587249756,-0.138102054596,0.00464391708374,-0.530722141266,-1.58312988281,0.0140000581741,-0.16409611702,-0.0245020389557,-0.130347967148,0.305223941803,1.9604101181,0.217786073685,-1.49415779114,-0.0291039943695,0.253151893616,0.524669885635,1.57844412327,0.014799952507,0.00609397888184,-0.240796089172,0.0031099319458,1.97429990768,-0.291501998901,1.51248204708,2.73032236099,0.114960938692,-11.0937309265,-0.00719053484499,0.145408600569,0.0205170474946,0.14515286684,0.0355732180178,0.761126935482,0.00626170542091,1.24466943741,0.0,0.0119816446677,0.355405628681,0.181250318885
83,307184991,10,0.0,-0.0215179920197,-0.00924587249756,-0.112024068832,-0.0152981281281,-0.454021930695,-1.58312988281,0.0140000581741,-0.138018131256,-0.0045599937439,-0.130347967148,0.253067970276,1.9327981472,0.217786073685,-1.492623806,-0.0275700092316,0.230141878128,0.449503898621,1.57691001892,0.014799952507,0.00609397888184,-0.216252088547,0.0031099319458,1.92214393616,-0.279229879379,1.51248204708,2.76864266396,0.0670605525374,-11.0554103851,-0.0218379218131,-0.00745685119182,0.0207087360322,0.155699074268,0.0,0.611753284931,0.00371235958301,1.48852157593,0.0,0.104886844754,0.408715128899,0.100552722812
84,307185094,10,0.0,-0.0215179920197,-0.00924587249756,-0.0844118595123,-0.0337059497833,-0.374253988266,-1.58159589767,0.0135999917984,-0.111940145493,0.0169160366058,-0.12881398201,0.202445983887,1.90825414658,0.217786073685,-1.48955583572,-0.0260360240936,0.20713186264,0.372803926468,1.57844412327,0.014799952507,0.0106959342957,-0.191708087921,0.0031099319458,1.90220212936,-0.268491983414,1.49407410622,2.67284202576,-0.057480469346,-11.0362501144,-0.0340884625912,-0.061519023031,0.0184079967439,0.149371445179,0.0,0.251898318529,0.00385175063275,1.5551533699,0.0,0.0942868590355,0.510922908783,0.0126921609044
85,307185192,10,0.0,-0.0215179920197,-0.00924587249756,-0.0567998886108,-0.0505800247192,-0.303689956665,-1.58159589767,0.0135999917984,-0.0873961448669,0.0368580818176,-0.127279996872,0.156425952911,1.87757408619,0.217786073685,-1.48648786545,-0.0245020389557,0.184122085571,0.294569969177,1.57844412327,0.014799952507,0.0122299194336,-0.170232057571,0.0031099319458,1.8914642334,-0.259288072586,1.49407410622,2.48124027252,0.028740234673,-10.9308700562,-0.0450074225664,-0.0727043002844,0.0161067806184,0.143618881702,0.0,0.181491911411,0.00260646012612,1.75555109978,0.0,0.0571213439107,0.635832071304,0.0
86,307185295,10,0.0,-0.0215179920197,-0.00924587249756,-0.0353238582611,-0.0674540996552,-0.231591939926,-1.58159589767,0.0140000581741,-0.0659201145172,0.0552659034729,-0.127279996872,0.111940145493,1.84842813015,0.217786073685,-1.48495388031,-0.0214340686798,0.164180040359,0.22860789299,1.57844412327,0.014799952507,0.0122299194336,-0.151823997498,0.0031099319458,1.8377737999,-0.253151893616,1.49407410622,2.29921889305,-0.105380862951,-11.1607913971,-0.0303600374609,-0.0178431794047,0.0139977298677,0.135948956013,0.0,0.0,0.0490488670766,1.68421208858,0.030179027468,0.0,0.599569380283,0.0
87,307185394,9,0.0,-0.0230519771576,-0.00924587249756,-0.0199840068817,-0.0797259807587,-0.168698072433,-1.58312988281,0.0140000581741,-0.0475120544434,0.0706059932709,-0.125746011734,0.0751240253448,1.81468009949,0.217786073685,-1.48188591003,-0.0229680538177,0.147305965424,0.168781995773,1.57691001892,0.014799952507,0.0122299194336,-0.13495016098,0.0031099319458,1.81169605255,-0.240880012512,1.49407410622,2.44291996956,0.0766406282783,-11.0075101852,-0.026098979637,0.0577905960381,0.00977915152907,0.135565578938,0.0,0.0,0.0890712961555,1.5551533699,0.404481738806,0.0410525612533,0.530369818211,0.0
88,307185495,11,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.0919981002808,-0.11347413063,-1.58159589767,0.0140000581741,-0.0321719646454,0.0828778743744,-0.125746011734,0.0429100990295,1.77633011341,0.217786073685,-1.4803519249,-0.0229680538177,0.131965875626,0.107421875,1.57844412327,0.014799952507,0.0106959342957,-0.118076086044,4.19616699219e-05,1.7932882309,-0.236278057098,1.49254012108,2.66326189041,-0.0958007872105,-11.1703720093,-0.0495347976685,0.0697748214006,0.0044104414992,0.14515286684,0.0,0.0368814058602,0.13658927381,1.59931635857,0.43167579174,0.0,0.529418170452,0.0
89,307185596,10,0.0,-0.0230519771576,-0.00924587249756,0.00149202346802,-0.101202011108,-0.072056055069,-1.58006191254,0.0140000581741,-0.0183660984039,0.0936160087585,-0.125746011734,0.0183660984039,1.7364461422,0.217786073685,-1.47728395462,-0.0229680538177,0.119693994522,0.0736739635468,1.57844412327,0.014799952507,0.0106959342957,-0.105803966522,-0.00149202346802,1.72579193115,-0.23474407196,1.49100613594,2.62494158745,-0.0670605525374,-11.0745706558,-0.0484695322812,0.0146473860368,0.00306814513169,0.151097118855,0.0,0.0,0.213403254747,1.39690291882,0.483081251383,0.0,0.544965624809,0.0
90,307185694,10,0.0,-0.0230519771576,-0.00924587249756,0.00762796401978,-0.105803966522,-0.0536479949951,-1.58159589767,0.0140000581741,-0.0106959342957,0.0997519493103,-0.125746011734,0.00302600860596,1.7011641264,0.217786073685,-1.47574996948,-0.0229680538177,0.112024068832,0.0567998886108,1.57691001892,0.014799952507,0.0106959342957,-0.0996680259705,-0.00149202346802,1.70431613922,-0.230141878128,1.48793804646,2.72074222565,-0.162861332297,-10.9596099854,-0.0237021334469,0.0119842253625,0.000383551931009,0.151864349842,0.0,0.0,0.282043278217,1.3754119873,0.544232726097,0.0,0.627064287663,0.0
91,307185797,10,0.0,-0.0215179920197,-0.00924587249756,0.00916194915771,-0.108871936798,-0.0490460395813,-1.58006191254,0.0140000581741,-0.00762796401978,0.102819919586,-0.125746011734,-0.0031099319458,1.65207612514,0.217786073685,-1.47268199921,-0.0199000835419,0.108955860138,0.0445280075073,1.57691001892,0.014799952507,0.00916194915771,-0.0966000556946,-0.00149202346802,1.67056798935,-0.22860789299,1.48640406132,2.63452148438,-0.114960938692,-11.1512117386,0.0114515926689,-0.00958738010377,-0.00057489075698,0.153206169605,0.0,0.0,0.297734260559,1.34756982327,0.500961482525,0.0,0.712175667286,0.0
92,307185896,10,0.0,-0.0215179920197,-0.00924587249756,0.00916194915771,-0.108871936798,-0.0475120544434,-1.58006191254,0.0140000581741,-0.00609397888184,0.102819919586,-0.124212026596,-0.0031099319458,1.59992003441,0.217786073685,-1.47114801407,-0.0199000835419,0.108955860138,0.0445280075073,1.57691001892,0.014799952507,0.00762796401978,-0.0966000556946,-0.00302600860596,1.6015381813,-0.22860789299,1.48640406132,2.42375993729,-0.26824221015,-11.103310585,-0.00905474834144,-0.01438106969,-0.00210887589492,0.149371445179,0.0,0.0,0.333786308765,1.25684189796,0.589816272259,0.00236600055359,0.709143698215,0.0
93,307185995,10,0.0,-0.0215179920197,-0.00924587249756,0.00916194915771,-0.108871936798,-0.0459780693054,-1.5785279274,0.0140000581741,-0.00609397888184,0.102819919586,-0.124212026596,-0.00464391708374,1.54469609261,0.216252088547,-1.46808004379,-0.0183660984039,0.107421875,0.0445280075073,1.57691001892,0.014799952507,0.00762796401978,-0.0966000556946,-0.00302600860596,1.55551815033,-0.22860789299,1.48640406132,2.54830098152,-0.172441408038,-11.1607913971,-0.0101200118661,0.0346210934222,-0.00287610688247,0.148988068104,0.0,0.0,0.351020932198,1.36836576462,0.63790255785,0.0168825034052,0.630798220634,0.0
94,307186098,10,0.0,-0.0215179920197,-0.0107798576355,0.00916194915771,-0.10733795166,-0.0444440841675,-1.57699394226,0.0140000581741,-0.00609397888184,0.102819919586,-0.124212026596,-0.00464391708374,1.47259807587,0.217786073685,-1.46654605865,-0.016832113266,0.107421875,0.0445280075073,1.57691001892,0.014799952507,0.00762796401978,-0.0966000556946,-0.00302600860596,1.48648786545,-0.22860789299,1.48640406132,2.74948263168,-0.210761725903,-11.0745706558,-0.00559263862669,-0.0127831734717,-0.00383502640761,0.152439415455,0.0,0.0,0.352043241262,1.36137723923,0.758390843868,0.071020744741,0.608912110329,0.0
95,307186196,10,0.0,-0.0215179920197,-0.00924587249756,0.00762796401978,-0.10733795166,-0.0444440841675,-1.57699394226,0.0140000581741,-0.00609397888184,0.102819919586,-0.124212026596,-0.00464391708374,1.39589810371,0.216252088547,-1.46347808838,-0.016832113266,0.107421875,0.0445280075073,1.57691001892,0.014799952507,0.00609397888184,-0.0966000556946,-0.0045599937439,1.40672016144,-0.219403982162,1.48487007618,2.58662128448,-0.210761725903,-11.084151268,-0.00772316753864,0.0205063410103,-0.00441009225324,0.151097118855,0.0,0.0,0.340534776449,1.35444533825,0.742455005646,0.0612413175404,0.5664691329,0.0
96,307186299,11,0.0,-0.0215179920197,-0.0107798576355,0.00762796401978,-0.10733795166,-0.0429100990295,-1.57699394226,0.0140000581741,-0.00609397888184,0.102819919586,-0.124212026596,-0.0031099319458,1.3053920269,0.207047939301,-1.46194410324,-0.016832113266,0.107421875,0.0445280075073,1.57691001892,0.014799952507,0.0045599937439,-0.0966000556946,-0.0045599937439,1.3192820549,-0.205597877502,1.48487007618,2.72074222565,-0.191601574421,-10.9979305267,-0.00506000593305,0.0213052891195,-0.00536853494123,0.15416508913,0.0,0.0,0.376209586859,1.39690291882,0.816330492496,0.0724371671677,0.527522861958,0.0
97,307186398,10,0.0,-0.0230519771576,-0.00924587249756,0.00609397888184,-0.10733795166,-0.0413761138916,-1.57699394226,0.0140000581741,-0.00762796401978,0.102819919586,-0.125746011734,-0.00464391708374,1.21028411388,0.194776058197,-1.45887613297,-0.0152981281281,0.107421875,0.0445280075073,1.57691001892,0.014799952507,0.00302600860596,-0.0966000556946,-0.0045599937439,1.2211060524,-0.190258026123,1.48487007618,2.82612323761,-0.220341801643,-11.0458307266,0.00346210948192,0.0359526760876,-0.00556070031598,0.156274139881,0.0,0.0,0.31157168746,1.38251638412,0.851036190987,0.10335624963,0.509127914906,0.0
98,307186500,10,0.0,-0.0215179920197,-0.00924587249756,0.0045599937439,-0.10733795166,-0.0199000835419,-1.57699394226,0.0140000581741,-0.00762796401978,0.102819919586,-0.125746011734,-0.00464391708374,1.11364197731,0.174834012985,-1.45580816269,-0.0152981281281,0.107421875,0.0153820514679,1.57691001892,0.014799952507,0.00149202346802,-0.0966000556946,-0.0045599937439,1.11679410934,-0.176451921463,1.48487007618,2.6153614521,-0.306562513113,-11.0649909973,-0.0247673988342,0.0543284863234,-0.00613576592878,0.159917652607,0.0,0.0,0.299776822329,1.28810560703,0.726781189442,0.0371351614594,0.432981848717,0.0
99,307186593,14,0.0,-0.0215179920197,-0.0107798576355,0.00302600860596,-0.10733795166,-0.0214340686798,-1.57699394226,0.0140000581741,-0.00762796401978,0.102819919586,-0.127279996872,-0.00464391708374,1.00166010857,0.168698072433,-1.45427417755,-0.0152981281281,0.107421875,0.0199840068817,1.57691001892,0.014799952507,-0.0031099319458,-0.0966000556946,-0.0045599937439,1.01861810684,-0.167248010635,1.48333609104,2.69200205803,-0.229921877384,-11.0075101852,0.000532632227987,0.0479369014502,-0.00402671517804,0.165094673634,0.0,0.0,0.274606376886,1.2817555666,0.799422681332,0.0781520754099,0.434390902519,0.0
100,307186698,10,0.0,-0.0215179920197,-0.00924587249756,-4.19616699219e-05,-0.10733795166,-0.0229680538177,-1.57699394226,0.0140000581741,-0.00609397888184,0.102819919586,-0.12881398201,-0.00771188735962,0.89274597168,0.165630102158,-1.45274019241,-0.0152981281281,0.107421875,0.0199840068817,1.57691001892,0.014799952507,-0.00617790222168,-0.0981340408325,-0.00609397888184,0.897431850433,-0.162646055222,1.4818021059,2.74948263168,-0.114960938692,-11.0649909973,-0.0173105467111,0.0972053781152,-0.00536853494123,0.171230614185,0.0,0.0,0.213136613369,1.23865234852,0.851036190987,0.0972883924842,0.41791215539,0.0
101,307186801,10,0.0,-0.0215179920197,-0.00924587249756,-0.00157594680786,-0.10733795166,-0.0229680538177,-1.57699394226,0.0140000581741,-0.00609397888184,0.102819919586,-0.130347967148,-0.0107798576355,0.786900043488,0.16409611702,-1.448138237,-0.0152981281281,0.107421875,0.0199840068817,1.57537603378,0.014799952507,-0.00771188735962,-0.0981340408325,-0.00609397888184,0.799256086349,-0.162646055222,1.4818021059,2.83570313454,-0.239501968026,-11.0362501144,-0.00905474834144,0.0732369348407,-0.00824481621385,0.179475605488,0.0,0.0253230184317,0.199055269361,1.10677683353,0.877875328064,0.122094094753,0.406140983105,0.0
102,307186899,9,0.0,-0.0215179920197,-0.00924587249756,-0.00617790222168,-0.10733795166,-0.0229680538177,-1.57699394226,0.0140000581741,-0.00609397888184,0.102819919586,-0.133415937424,-0.0107798576355,0.687190055847,0.16409611702,-1.44506978989,-0.0152981281281,0.107421875,0.0199840068817,1.57537603378,0.014799952507,-0.00924587249756,-0.0981340408325,-0.00762796401978,0.701080083847,-0.162646055222,1.4818021059,2.80696296692,-0.26824221015,-10.978770256,-0.0167779158801,0.0599211268127,-0.00939542427659,0.187337219715,0.0,0.0819882750511,0.238221675158,1.13240635395,0.933759272099,0.112623140216,0.393000423908,0.0
103,307187002,10,0.0,-0.0215179920197,-0.0107798576355,-0.00771188735962,-0.105803966522,-0.0229680538177,-1.57699394226,0.0140000581741,-0.00762796401978,0.102819919586,-0.133415937424,-0.0107798576355,0.587480068207,0.16409611702,-1.44506978989,-0.0152981281281,0.107421875,0.0199840068817,1.57537603378,0.014799952507,-0.0107798576355,-0.0981340408325,-0.00762796401978,0.598301887512,-0.162646055222,1.4818021059,3.12310552597,-0.431103527546,-10.9308700562,-0.0175768639892,0.0407463647425,-0.0113127864897,0.194240391254,0.0,0.0545830465853,0.188329279423,0.95360481739,1.08785152435,0.156950443983,0.413934379816,0.0
104,307187101,11,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.105803966522,-0.0229680538177,-1.5785279274,0.0140000581741,-0.00609397888184,0.102819919586,-0.13495016098,-0.0107798576355,0.496973991394,0.16409611702,-1.44200181961,-0.0152981281281,0.107421875,0.0199840068817,1.57384204865,0.022400021553,-0.00924587249756,-0.0981340408325,-0.00762796401978,0.510864019394,-0.162646055222,1.48026812077,3.38176774979,-0.172441408038,-10.8446493149,-0.0162452831864,0.0330231972039,-0.0126550830901,0.198842346668,0.0,0.0516017265618,0.162734597921,0.906989634037,1.15602552891,0.160416349769,0.415916413069,0.0
105,307187202,9,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.105803966522,-0.0214340686798,-1.5785279274,0.0180000066757,-0.00762796401978,0.102819919586,-0.136484146118,-0.0107798576355,0.406468153,0.16409611702,-1.43893384933,-0.0152981281281,0.107421875,0.0199840068817,1.57384204865,0.0227999687195,-0.0107798576355,-0.0981340408325,-0.00762796401978,0.420357942581,-0.162646055222,1.48026812077,3.18058609962,-0.344882816076,-10.9308700562,-0.0114515926689,0.00719053484499,-0.0124633945525,0.202677071095,0.0232611279935,0.150235399604,0.1839979738,0.892186701298,1.04458725452,0.122094094753,0.379873335361,0.0
106,307187302,10,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.105803966522,-0.0214340686798,-1.5785279274,0.0183999538422,-0.00609397888184,0.102819919586,-0.138018131256,-0.0107798576355,0.325165987015,0.16409611702,-1.4373998642,-0.0137641429901,0.105887889862,0.0184500217438,1.57384204865,0.0235999822617,-0.0107798576355,-0.0981340408325,-0.00762796401978,0.342123985291,-0.162646055222,1.47873401642,3.08478522301,-0.249082043767,-11.0745706558,0.0,0.0109189609066,-0.0134223140776,0.201335251331,0.0,0.0605830363929,0.187868013978,0.849808096886,1.14437770844,0.176347449422,0.402955919504,0.0
107,307187401,10,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.105803966522,-0.0214340686798,-1.5785279274,0.0183999538422,-0.00609397888184,0.104353904724,-0.138018131256,-0.0107798576355,0.254601955414,0.16409611702,-1.43586587906,-0.0137641429901,0.105887889862,0.0184500217438,1.57384204865,0.0235999822617,-0.0107798576355,-0.0981340408325,-0.00762796401978,0.274627923965,-0.162646055222,1.47873401642,3.13268566132,-0.201181650162,-10.9117097855,-0.00772316753864,0.0149137023836,-0.0124633945525,0.202485382557,0.0496841818094,0.150235399604,0.183773130178,0.819883406162,1.15602552891,0.156950443983,0.394840151072,0.0
108,307187504,11,0.0,-0.0215179920197,-0.00924587249756,-0.0107798576355,-0.105803966522,-0.0214340686798,-1.5785279274,0.0188000202179,-0.00609397888184,0.104353904724,-0.141086101532,-0.0107798576355,0.191708087921,0.16409611702,-1.43279790878,-0.0137641429901,0.105887889862,0.0169160366058,1.57230806351,0.0243999958038,-0.00924587249756,-0.0996680259705,-0.00762796401978,0.210200071335,-0.162646055222,1.47873401642,3.0368847847,-0.306562513113,-11.0554103851,-0.00745685119182,0.0106526445597,-0.01323062554,0.202868759632,0.0184673871845,0.181491911411,0.141971632838,0.863607704639,1.20381760597,0.178152129054,0.394840151072,0.0
109,307187602,10,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.105803966522,-0.0214340686798,-1.5785279274,0.0191999673843,-0.00609397888184,0.102819919586,-0.141086101532,-0.0107798576355,0.145688056946,0.16409611702,-1.43126392365,-0.0137641429901,0.105887889862,0.0169160366058,1.57230806351,0.0248000621796,-0.00924587249756,-0.0996680259705,-0.00762796401978,0.161112070084,-0.162646055222,1.47566604614,3.11352562904,-0.383203148842,-10.815908432,-0.0119842253625,0.000798948341981,-0.0143807567656,0.203060925007,0.043194077909,0.143460020423,0.132201805711,0.856668293476,1.05524647236,0.115757115185,0.346024185419,0.0
110,307187705,11,0.0,-0.0215179920197,-0.00924587249756,-0.0107798576355,-0.104269981384,-0.0214340686798,-1.5785279274,0.0199999809265,-0.00609397888184,0.104353904724,-0.14262008667,-0.0107798576355,0.105803966522,0.16409611702,-1.42819595337,-0.0122299194336,0.107421875,0.0169160366058,1.57230806351,0.025200009346,-0.00924587249756,-0.0996680259705,-0.00762796401978,0.12889790535,-0.162646055222,1.47106409073,3.19016623497,-0.335302740335,-10.8829689026,-0.0133158061653,-0.00292947725393,-0.0139973796904,0.203444302082,0.0727536231279,0.0850986689329,0.191358849406,0.849808096886,1.08785152435,0.138351112604,0.363493591547,0.0
111,307187804,10,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.105803966522,-0.0214340686798,-1.5785279274,0.0204000473022,-0.00609397888184,0.102819919586,-0.144154071808,-0.00924587249756,0.0919981002808,0.16409611702,-1.42359399796,-0.0122299194336,0.105887889862,0.0184500217438,1.57230806351,0.0260000228882,-0.00771188735962,-0.0996680259705,-0.00762796401978,0.102819919586,-0.162646055222,1.46492803097,3.22848653793,-0.277822285891,-11.0554103851,-0.00798948295414,-0.00745685119182,-0.0145724453032,0.202868759632,0.0685655549169,0.136744841933,0.167942270637,0.819883406162,1.07687711716,0.143347382545,0.323533415794,0.0
112,307187903,10,0.0,-0.0215179920197,-0.00924587249756,-0.00924587249756,-0.104269981384,-0.0199000835419,-1.5785279274,0.0207999944687,-0.00609397888184,0.104353904724,-0.145688056946,-0.00464391708374,0.0889301300049,0.16409611702,-1.42206001282,-0.0122299194336,0.105887889862,0.0184500217438,1.57230806351,0.0260000228882,-0.00924587249756,-0.0996680259705,-0.00302600860596,0.102819919586,-0.162646055222,1.46186006069,3.32428717613,-0.239501968026,-11.0458307266,0.00319579336792,-0.00612527038902,-0.0145724453032,0.202293694019,0.102058418095,0.267544209957,0.0164543911815,0.653238713741,1.13284635544,0.190985128284,0.322600841522,0.0
113,307188006,10,0.0,-0.0153820514679,-0.00924587249756,-0.0215179920197,-0.0981340408325,-0.0214340686798,-1.5785279274,0.0216000080109,-0.0106959342957,0.0997519493103,-0.147222042084,0.0260360240936,0.0889301300049,0.165630102158,-1.41899204254,-0.0199000835419,0.105887889862,0.0169160366058,1.57230806351,0.0263999700546,-0.0199840068817,-0.102735996246,0.0291879177094,0.101285934448,-0.162646055222,1.45879209042,3.05604505539,-0.54606449604,-10.8733892441,0.00559263862669,-0.141680166125,-0.0130384601653,0.199992954731,0.134003281593,0.295664489269,0.0543029271066,0.744119405746,1.02357316017,0.0,0.30815500021,0.0
114,307188104,9,0.0,-0.0031099319458,0.0045599937439,-0.0368580818176,-0.0904641151428,-0.0306379795074,-1.55551815033,0.0219999551773,-0.0337059497833,0.0905480384827,-0.147222042084,0.0751240253448,0.0889301300049,0.165630102158,-1.4174580574,-0.0398421287537,0.108955860138,0.0169160366058,1.53549206257,0.0263999700546,-0.0429940223694,-0.108871936798,0.0752079486847,0.101285934448,-0.162646055222,1.45725810528,2.88360357285,-0.402363300323,-11.1895313263,0.0700411349535,-0.106526449323,-0.0157230533659,0.183310806751,0.0,0.185044527054,0.0077157933265,1.16438305378,0.992791831493,0.0,0.345002889633,0.0
115,307188207,10,0.0,0.0137641429901,0.016832113266,-0.0629360675812,-0.0797259807587,-0.0889301300049,-1.52177000046,0.022400021553,-0.0674540996552,0.0798099040985,-0.15029001236,0.141086101532,0.0889301300049,0.173300027847,-1.41285610199,-0.0689880847931,0.11355805397,0.0414600372314,1.48640406132,0.0263999700546,-0.0752079486847,-0.116542100906,0.13503408432,0.101285934448,-0.162646055222,1.45572412014,2.96982431412,0.172441408038,-11.103310585,0.0740358829498,-0.0380832031369,-0.00402671517804,0.173723518848,0.0,0.308014333248,0.00151674821973,0.945595800877,1.08785152435,0.1269082129,0.51820063591,0.0
116,307188306,10,0.0,0.0291039943695,0.0321719646454,-0.101285934448,-0.0659201145172,-0.161028146744,-1.47881793976,0.0232000350952,-0.102735996246,0.0644700527191,-0.15029001236,0.214718103409,0.0889301300049,0.203979969025,-1.40978813171,-0.104269981384,0.12122797966,0.0874800682068,1.42197608948,0.0263999700546,-0.112024068832,-0.125746011734,0.208665847778,0.101285934448,-0.162646055222,1.45112204552,2.76864266396,0.0670605525374,-11.1224708557,0.00719053484499,0.0242347661406,0.00575273809955,0.168737709522,0.0,0.566514372826,0.00722803035751,1.26299846172,0.886981487274,0.0,0.438658595085,0.0
117,307188405,10,0.0,0.0521140098572,0.0521140098572,-0.145771980286,-0.0490460395813,-0.246932029724,-1.42666196823,0.0235999822617,-0.145688056946,0.0475959777832,-0.153357982635,0.297554016113,0.0889301300049,0.230057954788,-1.40672016144,-0.148756027222,0.127363920212,0.14270401001,1.34374213219,0.0268000364304,-0.156509876251,-0.136484146118,0.293035984039,0.101285934448,-0.162646055222,1.44805407524,3.31470727921,-0.440683603287,-10.423125267,0.0271642431617,0.110787503421,0.0024930795189,0.173915207386,0.0,0.958623766899,0.00115704373457,0.949587881565,1.06600928307,0.0,0.407425194979,0.0
118,307188498,10,0.0,0.0766580104828,0.072056055069,-0.188724040985,-0.0337059497833,-0.338972091675,-1.37143802643,0.0240000486374,-0.187106132507,0.0322558879852,-0.156425952911,0.377321958542,0.104269981384,0.25766992569,-1.40365219116,-0.193242073059,0.13503408432,0.199461936951,1.26704204082,0.0268000364304,-0.200995922089,-0.147222042084,0.377405881882,0.101285934448,-0.162646055222,1.44345211983,4.2918753624,-0.0766406282783,-10.5380859375,0.0524642728269,0.080427467823,0.0047938185744,0.196349442005,0.0,1.42960524559,0.0,0.945595800877,1.15602552891,0.0,0.392389863729,0.0
